,address_components,name,place_id,city
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Im Rotfeld', 'short_name': 'Im Rotfeld', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66115', 'short_name': '66115', 'types': ['postal_code']}]",Lidl,ChIJYUsVPFmxlUcRzlC0zeNgnRA,Saarbrücken
0,"[{'long_name': '45', 'short_name': '45', 'types': ['street_number']}, {'long_name': 'Am Torhaus', 'short_name': 'Am Torhaus', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",Lidl,ChIJq0O_ok6xlUcRFtypcedFJvU,Saarbrücken
0,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Halbergstraße', 'short_name': 'Halbergstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66121', 'short_name': '66121', 'types': ['postal_code']}]",Lidl,ChIJuXPxiB-0lUcR1ZYOiESUH5g,Saarbrücken
0,"[{'long_name': '5-7', 'short_name': '5-7', 'types': ['street_number']}, {'long_name': 'Halbergstraße', 'short_name': 'Halbergstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66121', 'short_name': '66121', 'types': ['postal_code']}]",ALDI SÜD,ChIJmZouLiC0lUcRc_2wKBwV3K0,Saarbrücken
0,"[{'long_name': '78', 'short_name': '78', 'types': ['street_number']}, {'long_name': 'Lebacher Straße', 'short_name': 'Lebacher Str.', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",Netto Filiale,ChIJSclcIluxlUcR2XQep4tNc2Y,Saarbrücken
0,"[{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Lerchesflurweg', 'short_name': 'Lerchesflurweg', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66119', 'short_name': '66119', 'types': ['postal_code']}]",Netto Filiale,ChIJExQzkvezlUcRWd7fHdMyCE4,Saarbrücken
0,"[{'long_name': '68', 'short_name': '68', 'types': ['street_number']}, {'long_name': 'Heuduckstraße', 'short_name': 'Heuduckstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66117', 'short_name': '66117', 'types': ['postal_code']}]",EDEKA Bismor,ChIJY55Jef6zlUcRC7pDWhRyIF0,Saarbrücken
0,"[{'long_name': '71-73', 'short_name': '71-73', 'types': ['street_number']}, {'long_name': 'Bahnhofstraße', 'short_name': 'Bahnhofstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66111', 'short_name': '66111', 'types': ['postal_code']}]",dm-drogerie markt,ChIJAQDU7au2lUcR7Cns4m6Jgjk,Saarbrücken
0,"[{'long_name': '62', 'short_name': '62', 'types': ['street_number']}, {'long_name': 'Gersweilerstraße', 'short_name': 'Gersweilerstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66117', 'short_name': '66117', 'types': ['postal_code']}]",Netto Filiale,ChIJe09ACuOzlUcRuwIcwdXXDt4,Saarbrücken
0,"[{'long_name': '64', 'short_name': '64', 'types': ['street_number']}, {'long_name': 'Mainzer Straße', 'short_name': 'Mainzer Str.', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66121', 'short_name': '66121', 'types': ['postal_code']}]",EDEKA Lonsdorfer,ChIJlx_y6we1lUcRkRGb1JFALP4,Saarbrücken
0,"[{'long_name': '48', 'short_name': '48', 'types': ['street_number']}, {'long_name': 'Dudweilerstraße', 'short_name': 'Dudweilerstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66111', 'short_name': '66111', 'types': ['postal_code']}]",Netto Filiale,ChIJe09ACuOzlUcRQpmuVuxmUAk,Saarbrücken
0,"[{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Discontopassage', 'short_name': 'Discontopassage', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66111', 'short_name': '66111', 'types': ['postal_code']}]",dm-drogerie markt,ChIJ6zhLrgK0lUcRUeHBB481NB4,Saarbrücken
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Dresdener Straße', 'short_name': 'Dresdener Str.', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",Mix Markt,ChIJwXU3DVyxlUcRJ-bKrpk6gyw,Saarbrücken
0,"[{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Grülingsstraße', 'short_name': 'Grülingsstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",EDEKA Czajka e.K.,ChIJiYlLIq62lUcRDewWHE4B2Pw,Saarbrücken
0,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Malstatter Markt', 'short_name': 'Malstatter Markt', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66115', 'short_name': '66115', 'types': ['postal_code']}]",Aslan Market Saarbrücken,ChIJzbpl91axlUcRq2KUA2oTWJk,Saarbrücken
0,"[{'long_name': '43', 'short_name': '43', 'types': ['street_number']}, {'long_name': 'Am Torhaus', 'short_name': 'Am Torhaus', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",ALDI SÜD,ChIJB8aEpE6xlUcR9Jw8DSwht0w,Saarbrücken
0,"[{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Bahnhofstraße', 'short_name': 'Bahnhofstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66111', 'short_name': '66111', 'types': ['postal_code']}]",ALDI SÜD,ChIJGT3OLkG1lUcRhwohcqkj8Fo,Saarbrücken
0,"[{'long_name': '62', 'short_name': '62', 'types': ['street_number']}, {'long_name': 'Jägersfreuder Straße', 'short_name': 'Jägersfreuder Str.', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Saarbrücken', 'short_name': 'Saarbrücken', 'types': ['locality', 'political']}, {'long_name': 'Regionalverband Saarbrücken', 'short_name': 'Regionalverband Saarbrücken', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Saarland', 'short_name': 'SL', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '66113', 'short_name': '66113', 'types': ['postal_code']}]",NORMA Filiale,ChIJCWPsOLK2lUcRPT1Pj8Bz9lE,Saarbrücken
0,"[{'long_name': '102', 'short_name': '102', 'types': ['street_number']}, {'long_name': 'Kölnstraße', 'short_name': 'Kölnstraße', 'types': ['route']}, {'long_name': 'Bonn', 'short_name': 'BN', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53111', 'short_name': '53111', 'types': ['postal_code']}]",ALDI SÜD,ChIJYQdQB6XhvkcR4pRuYlgg4zg,Bonn
0,"[{'long_name': '33', 'short_name': '33', 'types': ['street_number']}, {'long_name': 'Karlstraße', 'short_name': 'Karlstraße', 'types': ['route']}, {'long_name': 'Bonn', 'short_name': 'BN', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53115', 'short_name': '53115', 'types': ['postal_code']}]",Edeka Vogl,ChIJ-bGV15XhvkcRSY1tI5n4mNM,Bonn
0,"[{'long_name': '56', 'short_name': '56', 'types': ['street_number']}, {'long_name': 'Sternstraße', 'short_name': 'Sternstraße', 'types': ['route']}, {'long_name': 'Bonn', 'short_name': 'BN', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53111', 'short_name': '53111', 'types': ['postal_code']}]",dm-drogerie markt,ChIJp_fSr6HhvkcRxGmX5PxyUZw,Bonn
0,"[{'long_name': '79-81', 'short_name': '79-81', 'types': ['street_number']}, {'long_name': 'Königstraße', 'short_name': 'Königstraße', 'types': ['route']}, {'long_name': 'Bonn', 'short_name': 'BN', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53115', 'short_name': '53115', 'types': ['postal_code']}]",EDEKA Steilen,ChIJAY7GWJzhvkcRRavYbKw1-sU,Bonn
0,"[{'long_name': '72-78', 'short_name': '72-78', 'types': ['street_number']}, {'long_name': 'Friedrich-Breuer-Straße', 'short_name': 'Friedrich-Breuer-Straße', 'types': ['route']}, {'long_name': 'Beuel', 'short_name': 'Beuel', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bonn', 'short_name': 'BN', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '53225', 'short_name': '53225', 'types': ['postal_code']}]",dm-drogerie markt,ChIJS_W_DhHhvkcRZAAIsGMnq-c,Bonn
