place,wd,hour,mean_count
Jungfernstieg Hamburg,Mo,3,11.125
Jungfernstieg Hamburg,Mo,4,24.25
Jungfernstieg Hamburg,Mo,5,89.625
Jungfernstieg Hamburg,Mo,6,185.375
Jungfernstieg Hamburg,Mo,7,536
Jungfernstieg Hamburg,Mo,8,1257.75
Jungfernstieg Hamburg,Mo,9,1454.125
Jungfernstieg Hamburg,Mo,10,1576.875
Jungfernstieg Hamburg,Mo,11,2128.25
Jungfernstieg Hamburg,Mo,12,2817.25
Jungfernstieg Hamburg,Mo,13,2945.625
Jungfernstieg Hamburg,Mo,14,2653.625
Jungfernstieg Hamburg,Mo,15,2489.125
Jungfernstieg Hamburg,Mo,16,2578.875
Jungfernstieg Hamburg,Mo,17,2654
Jungfernstieg Hamburg,Mo,18,2247.125
Jungfernstieg Hamburg,Mo,19,1269.25
Jungfernstieg Hamburg,Mo,20,518.875
Jungfernstieg Hamburg,Mo,21,226.25
Jungfernstieg Hamburg,Mo,22,121.75
Jungfernstieg Hamburg,Mo,23,54.375
Jungfernstieg Hamburg,Di,0,31
Jungfernstieg Hamburg,Di,1,22.125
Jungfernstieg Hamburg,Di,2,12.875
Jungfernstieg Hamburg,Di,3,10.875
Jungfernstieg Hamburg,Di,4,22.25
Jungfernstieg Hamburg,Di,5,80.5
Jungfernstieg Hamburg,Di,6,189
Jungfernstieg Hamburg,Di,7,504.25
Jungfernstieg Hamburg,Di,8,1231.875
Jungfernstieg Hamburg,Di,9,1379.625
Jungfernstieg Hamburg,Di,10,1347.125
Jungfernstieg Hamburg,Di,11,1881.625
Jungfernstieg Hamburg,Di,12,2599.25
Jungfernstieg Hamburg,Di,13,2786.625
Jungfernstieg Hamburg,Di,14,2408.875
Jungfernstieg Hamburg,Di,15,2455.375
Jungfernstieg Hamburg,Di,16,2532.75
Jungfernstieg Hamburg,Di,17,2701.5
Jungfernstieg Hamburg,Di,18,2301.625
Jungfernstieg Hamburg,Di,19,1320.5
Jungfernstieg Hamburg,Di,20,519
Jungfernstieg Hamburg,Di,21,229.5
Jungfernstieg Hamburg,Di,22,135.5
Jungfernstieg Hamburg,Di,23,65
Jungfernstieg Hamburg,Mi,0,27.444444444444443
Jungfernstieg Hamburg,Mi,1,131.55555555555554
Jungfernstieg Hamburg,Mi,2,29.88888888888889
Jungfernstieg Hamburg,Mi,3,20.666666666666668
Jungfernstieg Hamburg,Mi,4,31.22222222222222
Jungfernstieg Hamburg,Mi,5,80.66666666666667
Jungfernstieg Hamburg,Mi,6,169.44444444444446
Jungfernstieg Hamburg,Mi,7,469.55555555555554
Jungfernstieg Hamburg,Mi,8,1019.6666666666666
Jungfernstieg Hamburg,Mi,9,1197.3333333333333
Jungfernstieg Hamburg,Mi,10,1220.6666666666667
Jungfernstieg Hamburg,Mi,11,1595.2222222222222
Jungfernstieg Hamburg,Mi,12,2264.5555555555557
Jungfernstieg Hamburg,Mi,13,2491
Jungfernstieg Hamburg,Mi,14,2228.6666666666665
Jungfernstieg Hamburg,Mi,15,2139.6666666666665
Jungfernstieg Hamburg,Mi,16,2303.6666666666665
Jungfernstieg Hamburg,Mi,17,2569.222222222222
Jungfernstieg Hamburg,Mi,18,2272.4444444444443
Jungfernstieg Hamburg,Mi,19,1335.2222222222222
Jungfernstieg Hamburg,Mi,20,552.7777777777778
Jungfernstieg Hamburg,Mi,21,237.11111111111111
Jungfernstieg Hamburg,Mi,22,157.33333333333334
Jungfernstieg Hamburg,Mi,23,76.66666666666667
Jungfernstieg Hamburg,Do,0,40.44444444444444
Jungfernstieg Hamburg,Do,1,26.555555555555557
Jungfernstieg Hamburg,Do,2,13.333333333333334
Jungfernstieg Hamburg,Do,3,11.333333333333334
Jungfernstieg Hamburg,Do,4,26.333333333333332
Jungfernstieg Hamburg,Do,5,77.66666666666667
Jungfernstieg Hamburg,Do,6,184
Jungfernstieg Hamburg,Do,7,495.8888888888889
Jungfernstieg Hamburg,Do,8,1102
Jungfernstieg Hamburg,Do,9,1361.3333333333333
Jungfernstieg Hamburg,Do,10,1491.5555555555557
Jungfernstieg Hamburg,Do,11,2058.777777777778
Jungfernstieg Hamburg,Do,12,2867.8888888888887
Jungfernstieg Hamburg,Do,13,3070.1111111111113
Jungfernstieg Hamburg,Do,14,2983.777777777778
Jungfernstieg Hamburg,Do,15,3025.5555555555557
Jungfernstieg Hamburg,Do,16,3051.5555555555557
Jungfernstieg Hamburg,Do,17,3138.6666666666665
Jungfernstieg Hamburg,Do,18,2672.5555555555557
Jungfernstieg Hamburg,Do,19,1614.4444444444443
Jungfernstieg Hamburg,Do,20,645.6666666666666
Jungfernstieg Hamburg,Do,21,278.1111111111111
Jungfernstieg Hamburg,Do,22,182.22222222222223
Jungfernstieg Hamburg,Do,23,99.11111111111111
Jungfernstieg Hamburg,Fr,0,51.111111111111114
Jungfernstieg Hamburg,Fr,1,45.111111111111114
Jungfernstieg Hamburg,Fr,2,24.333333333333332
Jungfernstieg Hamburg,Fr,3,11.666666666666666
Jungfernstieg Hamburg,Fr,4,32
Jungfernstieg Hamburg,Fr,5,69.66666666666667
Jungfernstieg Hamburg,Fr,6,169.88888888888889
Jungfernstieg Hamburg,Fr,7,517
Jungfernstieg Hamburg,Fr,8,1085.6666666666667
Jungfernstieg Hamburg,Fr,9,1365.888888888889
Jungfernstieg Hamburg,Fr,10,1600.7777777777778
Jungfernstieg Hamburg,Fr,11,2292.6666666666665
Jungfernstieg Hamburg,Fr,12,3133.4444444444443
Jungfernstieg Hamburg,Fr,13,3508.222222222222
Jungfernstieg Hamburg,Fr,14,3438.1111111111113
Jungfernstieg Hamburg,Fr,15,3586.222222222222
Jungfernstieg Hamburg,Fr,16,3743.222222222222
Jungfernstieg Hamburg,Fr,17,3649.3333333333335
Jungfernstieg Hamburg,Fr,18,2963.3333333333335
Jungfernstieg Hamburg,Fr,19,1887.2222222222222
Jungfernstieg Hamburg,Fr,20,847.8888888888889
Jungfernstieg Hamburg,Fr,21,410.55555555555554
Jungfernstieg Hamburg,Fr,22,295
Jungfernstieg Hamburg,Fr,23,200.44444444444446
Jungfernstieg Hamburg,Sa,0,102.88888888888889
Jungfernstieg Hamburg,Sa,1,54
Jungfernstieg Hamburg,Sa,2,35.333333333333336
Jungfernstieg Hamburg,Sa,3,23.333333333333332
Jungfernstieg Hamburg,Sa,4,17.22222222222222
Jungfernstieg Hamburg,Sa,5,20.88888888888889
Jungfernstieg Hamburg,Sa,6,75
Jungfernstieg Hamburg,Sa,7,102.44444444444444
Jungfernstieg Hamburg,Sa,8,173.11111111111111
Jungfernstieg Hamburg,Sa,9,751.7777777777778
Jungfernstieg Hamburg,Sa,10,1607.111111111111
Jungfernstieg Hamburg,Sa,11,2935.8888888888887
Jungfernstieg Hamburg,Sa,12,4175.333333333333
Jungfernstieg Hamburg,Sa,13,5150.555555555556
Jungfernstieg Hamburg,Sa,14,5681.222222222223
Jungfernstieg Hamburg,Sa,15,5770.666666666667
Jungfernstieg Hamburg,Sa,16,5782.555555555556
Jungfernstieg Hamburg,Sa,17,4969.333333333333
Jungfernstieg Hamburg,Sa,18,3783
Jungfernstieg Hamburg,Sa,19,2187.6666666666665
Jungfernstieg Hamburg,Sa,20,950.6666666666666
Jungfernstieg Hamburg,Sa,21,433.1111111111111
Jungfernstieg Hamburg,Sa,22,314.3333333333333
Jungfernstieg Hamburg,Sa,23,200.77777777777777
Jürgensort Osnabrück,So,0,201.375
Jürgensort Osnabrück,So,1,134.5
Jürgensort Osnabrück,So,2,73.125
Jürgensort Osnabrück,So,3,49.875
Jürgensort Osnabrück,So,4,25.25
Jürgensort Osnabrück,So,5,10.375
Jürgensort Osnabrück,So,6,9
Jürgensort Osnabrück,So,7,22.875
Jürgensort Osnabrück,So,8,30.5
Jürgensort Osnabrück,So,9,77.25
Jürgensort Osnabrück,So,10,128.125
Jürgensort Osnabrück,So,11,151.625
Jürgensort Osnabrück,So,12,205.875
Jürgensort Osnabrück,So,13,242.5
Jürgensort Osnabrück,So,14,257.25
Jürgensort Osnabrück,So,15,288
Jürgensort Osnabrück,So,16,304.375
Jürgensort Osnabrück,So,17,259.25
Jürgensort Osnabrück,So,18,195.625
Jürgensort Osnabrück,So,19,160.25
Jürgensort Osnabrück,So,20,127.125
Jürgensort Osnabrück,So,21,82.75
Jürgensort Osnabrück,So,22,56.25
Jürgensort Osnabrück,So,23,33
Jürgensort Osnabrück,Mo,0,13.375
Jürgensort Osnabrück,Mo,1,6.25
Jürgensort Osnabrück,Mo,2,5.375
Jürgensort Osnabrück,Mo,3,3.625
Jürgensort Osnabrück,Mo,4,7.125
Jürgensort Osnabrück,Mo,5,29.625
Jürgensort Osnabrück,Mo,6,554.5
Jürgensort Osnabrück,Mo,7,681.875
Jürgensort Osnabrück,Mo,8,458.75
Jürgensort Osnabrück,Mo,9,511.125
Jürgensort Osnabrück,Mo,10,712.5
Jürgensort Osnabrück,Mo,11,862.375
Jürgensort Osnabrück,Mo,12,1018.75
Jürgensort Osnabrück,Mo,13,1163.375
Jürgensort Osnabrück,Mo,14,1024.875
Jürgensort Osnabrück,Mo,15,1019.375
Jürgensort Osnabrück,Mo,16,1017.375
Jürgensort Osnabrück,Mo,17,950.375
Jürgensort Osnabrück,Mo,18,686.375
Jürgensort Osnabrück,Mo,19,393
Jürgensort Osnabrück,Mo,20,173.25
Jürgensort Osnabrück,Mo,21,112.75
Jürgensort Osnabrück,Mo,22,68.375
Jürgensort Osnabrück,Mo,23,43.25
Jürgensort Osnabrück,Di,0,17.625
Jürgensort Osnabrück,Di,1,11.75
Jürgensort Osnabrück,Di,2,9.625
Jürgensort Osnabrück,Di,3,5.125
Jürgensort Osnabrück,Di,4,16.5
Jürgensort Osnabrück,Di,5,32.75
Jürgensort Osnabrück,Di,6,72.875
Jürgensort Osnabrück,Di,7,315.25
Jürgensort Osnabrück,Di,8,340
Jürgensort Osnabrück,Di,9,496.625
Jürgensort Osnabrück,Di,10,603.5
Jürgensort Osnabrück,Di,11,818.375
Jürgensort Osnabrück,Di,12,983.125
Jürgensort Osnabrück,Di,13,1133.625
Jürgensort Osnabrück,Di,14,912.375
Jürgensort Osnabrück,Di,15,976.625
Jürgensort Osnabrück,Di,16,955.75
Jürgensort Osnabrück,Di,17,979.375
Jürgensort Osnabrück,Di,18,755.875
Jürgensort Osnabrück,Di,19,410.75
Jürgensort Osnabrück,Di,20,179.125
Jürgensort Osnabrück,Di,21,124.375
Jürgensort Osnabrück,Di,22,96.375
Jürgensort Osnabrück,Di,23,52.125
Jürgensort Osnabrück,Mi,0,21.22222222222222
Jürgensort Osnabrück,Mi,1,35.22222222222222
Jürgensort Osnabrück,Mi,2,31.333333333333332
Jürgensort Osnabrück,Mi,3,13.555555555555555
Jürgensort Osnabrück,Mi,4,12
Jürgensort Osnabrück,Mi,5,23.22222222222222
Jürgensort Osnabrück,Mi,6,65
Jürgensort Osnabrück,Mi,7,298.8888888888889
Jürgensort Osnabrück,Mi,8,309.77777777777777
Jürgensort Osnabrück,Mi,9,454.1111111111111
Jürgensort Osnabrück,Mi,10,581.5555555555555
Jürgensort Osnabrück,Mi,11,719.4444444444445
Jürgensort Osnabrück,Mi,12,892
Jürgensort Osnabrück,Mi,13,1058.6666666666667
Jürgensort Osnabrück,Mi,14,857.5555555555555
Jürgensort Osnabrück,Mi,15,926.4444444444445
Jürgensort Osnabrück,Mi,16,954.6666666666666
Jürgensort Osnabrück,Mi,17,916.5555555555555
Jürgensort Osnabrück,Mi,18,680
Jürgensort Osnabrück,Mi,19,424.6666666666667
Jürgensort Osnabrück,Mi,20,186.33333333333334
Jürgensort Osnabrück,Mi,21,112.77777777777777
Jürgensort Osnabrück,Mi,22,99
Jürgensort Osnabrück,Mi,23,75
Jürgensort Osnabrück,Do,0,33.111111111111114
Jürgensort Osnabrück,Do,1,18.666666666666668
Jürgensort Osnabrück,Do,2,15.222222222222221
Jürgensort Osnabrück,Do,3,6.888888888888889
Jürgensort Osnabrück,Do,4,9.555555555555555
Jürgensort Osnabrück,Do,5,26.333333333333332
Jürgensort Osnabrück,Do,6,591.2222222222222
Jürgensort Osnabrück,Do,7,668.5555555555555
Jürgensort Osnabrück,Do,8,373.77777777777777
Jürgensort Osnabrück,Do,9,579.8888888888889
Jürgensort Osnabrück,Do,10,793.4444444444445
Jürgensort Osnabrück,Do,11,951.3333333333334
Jürgensort Osnabrück,Do,12,1149.4444444444443
Jürgensort Osnabrück,Do,13,1263
Jürgensort Osnabrück,Do,14,1012
Jürgensort Osnabrück,Do,15,1103.3333333333333
Jürgensort Osnabrück,Do,16,1171.7777777777778
Jürgensort Osnabrück,Do,17,1136
Jürgensort Osnabrück,Do,18,807.3333333333334
Jürgensort Osnabrück,Do,19,475.22222222222223
Jürgensort Osnabrück,Do,20,219.55555555555554
Jürgensort Osnabrück,Do,21,156.33333333333334
Jürgensort Osnabrück,Do,22,102.44444444444444
Jürgensort Osnabrück,Do,23,76.33333333333333
Jürgensort Osnabrück,Fr,0,48
Jürgensort Osnabrück,Fr,1,18.444444444444443
Jürgensort Osnabrück,Fr,2,18.444444444444443
Jürgensort Osnabrück,Fr,3,7.555555555555555
Jürgensort Osnabrück,Fr,4,9
Jürgensort Osnabrück,Fr,5,28.11111111111111
Jürgensort Osnabrück,Fr,6,77.55555555555556
Jürgensort Osnabrück,Fr,7,321.6666666666667
Jürgensort Osnabrück,Fr,8,368.77777777777777
Jürgensort Osnabrück,Fr,9,596.5555555555555
Jürgensort Osnabrück,Fr,10,797.8888888888889
Jürgensort Osnabrück,Fr,11,1006.3333333333334
Jürgensort Osnabrück,Fr,12,1100.7777777777778
Jürgensort Osnabrück,Fr,13,1329.3333333333333
Jürgensort Osnabrück,Fr,14,1204.888888888889
Jürgensort Osnabrück,Fr,15,1198.6666666666667
Jürgensort Osnabrück,Fr,16,1174.3333333333333
Jürgensort Osnabrück,Fr,17,1110.5555555555557
Jürgensort Osnabrück,Fr,18,923.1111111111111
Jürgensort Osnabrück,Fr,19,678.8888888888889
Jürgensort Osnabrück,Fr,20,433.3333333333333
Jürgensort Osnabrück,Fr,21,323.77777777777777
Jürgensort Osnabrück,Fr,22,293
Jürgensort Osnabrück,Fr,23,234.88888888888889
Jürgensort Osnabrück,Sa,0,193.11111111111111
Jürgensort Osnabrück,Sa,1,113.22222222222223
Jürgensort Osnabrück,Sa,2,66.77777777777777
Jürgensort Osnabrück,Sa,3,31
Jürgensort Osnabrück,Sa,4,18.88888888888889
Jürgensort Osnabrück,Sa,5,16.88888888888889
Jürgensort Osnabrück,Sa,6,23.666666666666668
Jürgensort Osnabrück,Sa,7,53
Jürgensort Osnabrück,Sa,8,118.22222222222223
Jürgensort Osnabrück,Sa,9,415.3333333333333
Jürgensort Osnabrück,Sa,10,797.4444444444445
Jürgensort Osnabrück,Sa,11,1242.3333333333333
Jürgensort Osnabrück,Sa,12,1495.4444444444443
Jürgensort Osnabrück,Sa,13,1711
Jürgensort Osnabrück,Sa,14,1762.6666666666667
Jürgensort Osnabrück,Sa,15,1765.2222222222222
Jürgensort Osnabrück,Sa,16,1660.4444444444443
Jürgensort Osnabrück,Sa,17,1436.888888888889
Jürgensort Osnabrück,Sa,18,1019.7777777777778
Jürgensort Osnabrück,Sa,19,707.7777777777778
Jürgensort Osnabrück,Sa,20,475.1111111111111
Jürgensort Osnabrück,Sa,21,374.8888888888889
Jürgensort Osnabrück,Sa,22,333.3333333333333
Jürgensort Osnabrück,Sa,23,268.3333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,So,0,767.75
Kaiser-Joseph-Straße (Mitte) Freiburg,So,1,507.5
Kaiser-Joseph-Straße (Mitte) Freiburg,So,2,379.875
Kaiser-Joseph-Straße (Mitte) Freiburg,So,3,287.75
Kaiser-Joseph-Straße (Mitte) Freiburg,So,4,193.375
Kaiser-Joseph-Straße (Mitte) Freiburg,So,5,119.25
Kaiser-Joseph-Straße (Mitte) Freiburg,So,6,44.125
Kaiser-Joseph-Straße (Mitte) Freiburg,So,7,51.75
Kaiser-Joseph-Straße (Mitte) Freiburg,So,8,81.5
Kaiser-Joseph-Straße (Mitte) Freiburg,So,9,244
Kaiser-Joseph-Straße (Mitte) Freiburg,So,10,377.5
Kaiser-Joseph-Straße (Mitte) Freiburg,So,11,735.5
Kaiser-Joseph-Straße (Mitte) Freiburg,So,12,950.875
Kaiser-Joseph-Straße (Mitte) Freiburg,So,13,1185
Kaiser-Joseph-Straße (Mitte) Freiburg,So,14,1404.375
Kaiser-Joseph-Straße (Mitte) Freiburg,So,15,1383.25
Kaiser-Joseph-Straße (Mitte) Freiburg,So,16,1387.25
Kaiser-Joseph-Straße (Mitte) Freiburg,So,17,1227.375
Kaiser-Joseph-Straße (Mitte) Freiburg,So,18,896.875
Kaiser-Joseph-Straße (Mitte) Freiburg,So,19,762
Kaiser-Joseph-Straße (Mitte) Freiburg,So,20,635.625
Kaiser-Joseph-Straße (Mitte) Freiburg,So,21,379
Kaiser-Joseph-Straße (Mitte) Freiburg,So,22,338.25
Kaiser-Joseph-Straße (Mitte) Freiburg,So,23,248.625
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,0,111.875
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,1,41.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,2,29.625
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,3,19.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,4,16.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,5,42.875
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,6,97.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,7,339
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,8,604.875
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,9,922.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,10,1333.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,11,1754.875
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,12,2254.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,13,2664.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,14,2320.625
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,15,2467.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,16,2643.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,17,2521.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,18,1896.625
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,19,1270.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,20,810.125
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,21,499
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,22,401.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Mo,23,286.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,0,128.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,1,47
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,2,30.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,3,19.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,4,19
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,5,43.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,6,103.375
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,7,457.625
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,8,725
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,9,1169.875
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,10,1543.375
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,11,2097.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,12,2741.375
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,13,3003.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,14,2609.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,15,2676.375
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,16,2669.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,17,2699.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,18,2083.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,19,1358.75
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,20,817.375
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,21,479.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,22,414.5
Kaiser-Joseph-Straße (Mitte) Freiburg,Di,23,262.25
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,0,104.55555555555556
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,1,181
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,2,142.77777777777777
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,3,108
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,4,70.55555555555556
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,5,103.33333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,6,142.33333333333334
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,7,385.44444444444446
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,8,646.6666666666666
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,9,1011.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,10,1397.5555555555557
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,11,1900.111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,12,2487.5555555555557
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,13,2857.4444444444443
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,14,2426.8888888888887
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,15,2455
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,16,2466.3333333333335
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,17,2479.777777777778
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,18,2019
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,19,1300.888888888889
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,20,836.7777777777778
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,21,504.22222222222223
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,22,422.44444444444446
Kaiser-Joseph-Straße (Mitte) Freiburg,Mi,23,288
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,0,120.33333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,1,44.888888888888886
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,2,20.77777777777778
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,3,15.777777777777779
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,4,12.333333333333334
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,5,33.111111111111114
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,6,102.44444444444444
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,7,448.44444444444446
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,8,712.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,9,1097.4444444444443
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,10,1684.888888888889
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,11,2374.1111111111113
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,12,3113
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,13,3444.5555555555557
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,14,3139.6666666666665
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,15,3220.222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,16,3224.6666666666665
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,17,2975.1111111111113
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,18,2325
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,19,1497.6666666666667
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,20,888.8888888888889
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,21,549
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,22,458.44444444444446
Kaiser-Joseph-Straße (Mitte) Freiburg,Do,23,321.55555555555554
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,0,180.11111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,1,69.33333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,2,49.22222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,3,47.111111111111114
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,4,21.11111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,5,54.55555555555556
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,6,114
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,7,453.55555555555554
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,8,662.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,9,1192.888888888889
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,10,1811.6666666666667
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,11,2624.6666666666665
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,12,3239.222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,13,3686.3333333333335
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,14,3393.4444444444443
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,15,3486.222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,16,3540.777777777778
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,17,3265.1111111111113
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,18,2773.1111111111113
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,19,1988.6666666666667
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,20,1424.3333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,21,1021.2222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,22,1008.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Fr,23,819.6666666666666
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,0,665.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,1,445
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,2,358
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,3,278.1111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,4,154
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,5,87.11111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,6,53.666666666666664
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,7,97.66666666666667
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,8,280.44444444444446
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,9,775.6666666666666
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,10,1770.2222222222222
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,11,3049.777777777778
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,12,4126.555555555556
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,13,4802.333333333333
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,14,5102
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,15,5171.111111111111
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,16,4703.222222222223
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,17,4070.8888888888887
Kaiser-Joseph-Straße (Mitte) Freiburg,Sa,18,3316.5555555555557
